stat_region_id,stat_region_name,mun_id,mun_name,town_id,town_name
11,Goriška,1,Ajdovščina,1,Ajdovščina
11,Goriška,1,Ajdovščina,2,Batuje
11,Goriška,1,Ajdovščina,3,Bela
11,Goriška,1,Ajdovščina,4,Brje
11,Goriška,1,Ajdovščina,5,Budanje
11,Goriška,1,Ajdovščina,6,Cesta
11,Goriška,1,Ajdovščina,7,Col
11,Goriška,1,Ajdovščina,8,Črniče
11,Goriška,1,Ajdovščina,9,Dobravlje
11,Goriška,1,Ajdovščina,10,Dolenje
11,Goriška,1,Ajdovščina,11,Dolga Poljana
11,Goriška,136,Vipava,1,Duplje
11,Goriška,136,Vipava,2,Erzelj
11,Goriška,1,Ajdovščina,12,Gaberje
11,Goriška,136,Vipava,3,Goče
11,Goriška,1,Ajdovščina,13,Gojače
11,Goriška,1,Ajdovščina,14,Gozd
11,Goriška,136,Vipava,4,Gradišče pri Vipavi
11,Goriška,1,Ajdovščina,15,Grivče
11,Goriška,1,Ajdovščina,16,Kamnje
11,Goriška,1,Ajdovščina,17,Kovk
11,Goriška,1,Ajdovščina,19,Križna Gora
11,Goriška,1,Ajdovščina,20,Lokavec
11,Goriška,136,Vipava,6,Lozice
11,Goriška,136,Vipava,7,Lože
11,Goriška,1,Ajdovščina,21,Male Žablje
11,Goriška,1,Ajdovščina,22,Malo Polje
11,Goriška,136,Vipava,8,Manče
11,Goriška,136,Vipava,9,Nanos
11,Goriška,136,Vipava,10,Orehovica
11,Goriška,1,Ajdovščina,24,Otlica
11,Goriška,1,Ajdovščina,25,Plače
11,Goriška,1,Ajdovščina,26,Planina
11,Goriška,136,Vipava,11,Podbreg
11,Goriška,136,Vipava,12,Podgrič
11,Goriška,1,Ajdovščina,27,Podkraj
11,Goriška,136,Vipava,13,Podnanos
11,Goriška,136,Vipava,14,Podraga
11,Goriška,136,Vipava,15,Poreče
11,Goriška,1,Ajdovščina,29,Predmeja
11,Goriška,1,Ajdovščina,30,Ravne
11,Goriška,136,Vipava,16,Sanabor
11,Goriška,1,Ajdovščina,31,Selo
11,Goriška,1,Ajdovščina,32,Skrilje
11,Goriška,136,Vipava,17,Slap
11,Goriška,1,Ajdovščina,34,Šmarje
11,Goriška,1,Ajdovščina,33,Stomaž
11,Goriška,1,Ajdovščina,35,Tevče
11,Goriška,1,Ajdovščina,36,Ustje
11,Goriška,1,Ajdovščina,37,Velike Žablje
11,Goriška,136,Vipava,18,Vipava
11,Goriška,1,Ajdovščina,38,Vipavski Križ
11,Goriška,1,Ajdovščina,39,Višnje
11,Goriška,1,Ajdovščina,40,Vodice
11,Goriška,136,Vipava,19,Vrhpolje
11,Goriška,1,Ajdovščina,41,Vrtovče
11,Goriška,1,Ajdovščina,42,Vrtovin
11,Goriška,1,Ajdovščina,43,Zavino
11,Goriška,136,Vipava,20,Zemono
11,Goriška,1,Ajdovščina,45,Žapuže
11,Goriška,1,Ajdovščina,28,Potoče
11,Goriška,1,Ajdovščina,23,Malovše
11,Goriška,136,Vipava,5,Hrašče
11,Goriška,1,Ajdovščina,44,Žagolič
11,Goriška,1,Ajdovščina,18,Kožmani
6,Posavska,9,Brežice,1,Arnovo selo
6,Posavska,9,Brežice,2,Artiče
6,Posavska,9,Brežice,3,Bizeljska vas
6,Posavska,9,Brežice,4,Bizeljsko
6,Posavska,9,Brežice,5,Blatno
6,Posavska,9,Brežice,6,Bojsno
6,Posavska,9,Brežice,7,Boršt
6,Posavska,9,Brežice,8,Bračna vas
6,Posavska,9,Brežice,88,Slovenska vas
6,Posavska,9,Brežice,9,Brezje pri Bojsnem
6,Posavska,9,Brežice,10,Brezje pri Veliki Dolini
6,Posavska,9,Brežice,11,Brezovica na Bizeljskem
6,Posavska,9,Brežice,12,Brežice
6,Posavska,9,Brežice,13,Brvi
6,Posavska,9,Brežice,14,Bukošek
6,Posavska,9,Brežice,15,Bukovje
6,Posavska,9,Brežice,16,Bušeča vas
6,Posavska,9,Brežice,17,Cerina
6,Posavska,9,Brežice,18,Cerklje ob Krki
6,Posavska,9,Brežice,19,Cirnik
6,Posavska,9,Brežice,20,Cundrovec
6,Posavska,9,Brežice,21,Curnovec
6,Posavska,9,Brežice,22,Čatež ob Savi
6,Posavska,9,Brežice,23,Čedem
6,Posavska,9,Brežice,24,Črešnjice pri Cerkljah
6,Posavska,9,Brežice,25,Dečno selo
6,Posavska,9,Brežice,26,Dednja vas
6,Posavska,9,Brežice,27,Dobeno
6,Posavska,9,Brežice,28,Dobova
6,Posavska,9,Brežice,29,Dolenja Pirošica
6,Posavska,9,Brežice,31,Dolenje Skopice
6,Posavska,9,Brežice,32,Dramlja
6,Posavska,9,Brežice,33,Drenovec pri Bukovju
6,Posavska,9,Brežice,34,Dvorce
6,Posavska,9,Brežice,35,Gabrje pri Dobovi
6,Posavska,9,Brežice,36,Gaj
6,Posavska,9,Brežice,37,Gazice
6,Posavska,9,Brežice,38,Globočice
6,Posavska,9,Brežice,39,Globoko
6,Posavska,9,Brežice,40,Glogov Brod
6,Posavska,9,Brežice,41,Gorenja Pirošica
6,Posavska,9,Brežice,42,Gorenje Skopice
6,Posavska,9,Brežice,43,Gornji Lenart
6,Posavska,9,Brežice,44,Gregovce
6,Posavska,9,Brežice,45,Hrastje pri Cerkljah
6,Posavska,9,Brežice,46,Izvir
6,Posavska,9,Brežice,47,Jereslavec
6,Posavska,9,Brežice,48,Jesenice
6,Posavska,9,Brežice,49,Kamence
6,Posavska,9,Brežice,50,Kapele
6,Posavska,9,Brežice,51,Koritno
6,Posavska,9,Brežice,52,Kraška vas
6,Posavska,9,Brežice,53,Križe
6,Posavska,9,Brežice,54,Krška vas
6,Posavska,9,Brežice,55,Laze
6,Posavska,9,Brežice,56,Loče
6,Posavska,9,Brežice,57,Mala Dolina
6,Posavska,9,Brežice,58,Mali Cirnik
6,Posavska,9,Brežice,59,Mali Obrež
6,Posavska,9,Brežice,60,Mali Vrh
6,Posavska,9,Brežice,61,Mihalovec
6,Posavska,9,Brežice,62,Mostec
6,Posavska,9,Brežice,63,Mrzlava vas
6,Posavska,9,Brežice,64,Nova vas ob Sotli
6,Posavska,9,Brežice,65,Nova vas pri Mokricah
6,Posavska,9,Brežice,66,Obrežje
6,Posavska,9,Brežice,67,Oklukova Gora
6,Posavska,9,Brežice,68,Orešje na Bizeljskem
6,Posavska,9,Brežice,69,Pavlova vas
6,Posavska,9,Brežice,70,Pečice
6,Posavska,9,Brežice,71,Perišče
6,Posavska,9,Brežice,72,Piršenbreg
6,Posavska,9,Brežice,73,Pišece
6,Posavska,9,Brežice,74,Podgorje pri Pišecah
6,Posavska,9,Brežice,75,Podgračeno
6,Posavska,9,Brežice,76,Podvinje
6,Posavska,9,Brežice,77,Ponikve
6,Posavska,9,Brežice,78,Poštena vas
6,Posavska,9,Brežice,79,Prilipe
6,Posavska,9,Brežice,80,Račja vas
6,Posavska,9,Brežice,81,Rajec
6,Posavska,9,Brežice,82,Rakovec
6,Posavska,9,Brežice,83,Ribnica
6,Posavska,9,Brežice,84,Rigonce
6,Posavska,9,Brežice,85,Sela pri Dobovi
6,Posavska,9,Brežice,86,Silovec
6,Posavska,9,Brežice,87,Slogonsko
6,Posavska,9,Brežice,89,Sobenja vas
6,Posavska,9,Brežice,90,Spodnja Pohanca
6,Posavska,9,Brežice,91,Sromlje
6,Posavska,9,Brežice,92,Stankovo
6,Posavska,9,Brežice,93,Stara vas-Bizeljsko
6,Posavska,9,Brežice,94,Stojanski Vrh
6,Posavska,9,Brežice,95,Trebež
6,Posavska,9,Brežice,96,Velika Dolina
6,Posavska,9,Brežice,97,Velike Malence
6,Posavska,9,Brežice,98,Veliki Obrež
6,Posavska,9,Brežice,99,Vinji Vrh
6,Posavska,9,Brežice,100,Vitna vas
6,Posavska,9,Brežice,101,Volčje
6,Posavska,9,Brežice,102,Vrhje
6,Posavska,9,Brežice,103,Vrhovska vas
6,Posavska,9,Brežice,104,Zasap
6,Posavska,9,Brežice,105,Zgornja Pohanca
6,Posavska,9,Brežice,106,Zgornji Obrež
6,Posavska,9,Brežice,107,Žejno
6,Posavska,9,Brežice,108,Župeča vas
6,Posavska,9,Brežice,109,Župelevec
6,Posavska,9,Brežice,30,Dolenja vas pri Artičah
4,Savinjska,139,Vojnik,1,Arclin
4,Savinjska,139,Vojnik,2,Beli Potok pri Frankolovem
4,Savinjska,139,Vojnik,3,Bezenškovo Bukovje
4,Savinjska,139,Vojnik,4,Bezovica
4,Savinjska,139,Vojnik,5,Bovše
4,Savinjska,139,Vojnik,6,Brdce
4,Savinjska,155,Dobrna,1,Brdce nad Dobrno
4,Savinjska,11,Celje,1,Brezova
4,Savinjska,11,Celje,2,Bukovžlak
4,Savinjska,11,Celje,3,Celje
4,Savinjska,139,Vojnik,8,Čreškova
4,Savinjska,139,Vojnik,9,Črešnjevec
4,Savinjska,139,Vojnik,10,Črešnjice
4,Savinjska,155,Dobrna,2,Dobrna
4,Savinjska,139,Vojnik,12,Dol pod Gojko
4,Savinjska,139,Vojnik,13,Frankolovo
4,Savinjska,139,Vojnik,14,Gabrovec pri Dramljah
4,Savinjska,11,Celje,5,Glinsko
4,Savinjska,139,Vojnik,15,Globoče
4,Savinjska,11,Celje,6,Gorica pri Šmartnem
4,Savinjska,139,Vojnik,16,Gradišče pri Vojniku
4,Savinjska,139,Vojnik,17,Homec
4,Savinjska,139,Vojnik,18,Hrastnik
4,Savinjska,139,Vojnik,19,Hrenova
4,Savinjska,139,Vojnik,20,Ilovca
4,Savinjska,139,Vojnik,21,Ivenca
4,Savinjska,139,Vojnik,22,Jankova
4,Savinjska,127,Štore,2,Javornik
4,Savinjska,11,Celje,7,Jezerce pri Šmartnem
4,Savinjska,127,Štore,3,Kanjuce
4,Savinjska,139,Vojnik,23,Kladnart
4,Savinjska,155,Dobrna,3,Klanc
4,Savinjska,139,Vojnik,25,Koblek
4,Savinjska,127,Štore,4,Kompole
4,Savinjska,139,Vojnik,26,Konjsko
4,Savinjska,11,Celje,8,Košnica pri Celju
4,Savinjska,11,Celje,9,Lahovna
4,Savinjska,139,Vojnik,27,Landek
4,Savinjska,127,Štore,5,Laška vas pri Štorah
4,Savinjska,139,Vojnik,28,Lemberg pri Novi Cerkvi
4,Savinjska,11,Celje,10,Leskovec
4,Savinjska,139,Vojnik,29,Lešje
4,Savinjska,139,Vojnik,30,Lindek
4,Savinjska,139,Vojnik,31,Lipa pri Frankolovem
4,Savinjska,11,Celje,11,Lipovec pri Škofji vasi
4,Savinjska,11,Celje,12,Ljubečna
4,Savinjska,11,Celje,13,Loče
4,Savinjska,155,Dobrna,4,Loka pri Dobrni
4,Savinjska,155,Dobrna,5,Lokovina
4,Savinjska,11,Celje,14,Lokrovec
4,Savinjska,11,Celje,15,Lopata
4,Savinjska,139,Vojnik,34,Male Dole
4,Savinjska,11,Celje,16,Medlog
4,Savinjska,139,Vojnik,36,Novake
4,Savinjska,127,Štore,6,Ogorevc
4,Savinjska,11,Celje,17,Osenca
4,Savinjska,11,Celje,18,Otemna
4,Savinjska,155,Dobrna,6,Parož
4,Savinjska,127,Štore,7,Pečovje
4,Savinjska,11,Celje,19,Pečovnik
4,Savinjska,11,Celje,20,Pepelno
4,Savinjska,139,Vojnik,38,Podgorje pod Čerinom
4,Savinjska,139,Vojnik,39,Polže
4,Savinjska,11,Celje,21,Prekorje
4,Savinjska,139,Vojnik,40,Pristava
4,Savinjska,155,Dobrna,7,Pristova
4,Savinjska,127,Štore,8,Prožinska vas
4,Savinjska,139,Vojnik,42,Rakova Steza
4,Savinjska,139,Vojnik,43,Razdelj
4,Savinjska,139,Vojnik,44,Razgor
4,Savinjska,139,Vojnik,45,Razgorce
4,Savinjska,139,Vojnik,46,Rove
4,Savinjska,11,Celje,22,Rožni Vrh
4,Savinjska,11,Celje,23,Runtole
4,Savinjska,11,Celje,24,Rupe
4,Savinjska,139,Vojnik,47,Selce
4,Savinjska,11,Celje,25,Slance
4,Savinjska,11,Celje,26,Slatina v Rožni dolini
4,Savinjska,139,Vojnik,48,Socka
4,Savinjska,139,Vojnik,49,Straža pri Dolu
4,Savinjska,139,Vojnik,50,Straža pri Novi Cerkvi
4,Savinjska,139,Vojnik,51,Stražica
4,Savinjska,155,Dobrna,8,Strmec nad Dobrno
4,Savinjska,139,Vojnik,35,Nova Cerkev
4,Savinjska,127,Štore,9,Svetina
4,Savinjska,127,Štore,10,Svetli Dol
4,Savinjska,127,Štore,11,Šentjanž nad Štorami
4,Savinjska,11,Celje,28,Škofja vas
4,Savinjska,11,Celje,29,Šmarjeta pri Celju
4,Savinjska,11,Celje,30,Šmartno v Rožni dolini
4,Savinjska,11,Celje,31,Šmiklavž pri Škofji vasi
4,Savinjska,127,Štore,12,Štore
4,Savinjska,11,Celje,32,Teharje
4,Savinjska,139,Vojnik,53,Tomaž nad Vojnikom
4,Savinjska,11,Celje,33,Tremerje
4,Savinjska,11,Celje,34,Trnovlje pri Celju
4,Savinjska,139,Vojnik,54,Trnovlje pri Socki
4,Savinjska,139,Vojnik,55,Velika Raven
4,Savinjska,139,Vojnik,56,Verpete
4,Savinjska,139,Vojnik,57,Vine
4,Savinjska,155,Dobrna,9,Vinska Gorica
4,Savinjska,139,Vojnik,59,Višnja vas
4,Savinjska,139,Vojnik,60,Vizore
4,Savinjska,139,Vojnik,61,Vojnik
4,Savinjska,155,Dobrna,10,Vrba
4,Savinjska,11,Celje,35,Vrhe
4,Savinjska,139,Vojnik,63,Zabukovje
4,Savinjska,11,Celje,36,Začret
4,Savinjska,11,Celje,37,Zadobrova
4,Savinjska,155,Dobrna,11,Zavrh nad Dobrno
4,Savinjska,11,Celje,4,Dobrova
4,Savinjska,139,Vojnik,65,Zlateče
4,Savinjska,11,Celje,38,Zvodno
4,Savinjska,139,Vojnik,66,Želče
4,Savinjska,11,Celje,39,Žepina
4,Savinjska,11,Celje,27,Šentjungert
4,Savinjska,127,Štore,1,Draga
10,Primorsko-notranjska,150,Bloke,1,Andrejčje
10,Primorsko-notranjska,65,Loška dolina,2,Babna Polica
10,Primorsko-notranjska,65,Loška dolina,3,Babno Polje
10,Primorsko-notranjska,13,Cerknica,1,Beč
10,Primorsko-notranjska,13,Cerknica,2,Bečaje
10,Primorsko-notranjska,13,Cerknica,3,Begunje pri Cerknici
10,Primorsko-notranjska,150,Bloke,2,Benete
10,Primorsko-notranjska,13,Cerknica,4,Bezuljak
10,Primorsko-notranjska,13,Cerknica,5,Bločice
10,Primorsko-notranjska,13,Cerknica,6,Bloška Polica
10,Primorsko-notranjska,150,Bloke,3,Bočkovo
10,Primorsko-notranjska,13,Cerknica,7,Brezje
10,Primorsko-notranjska,13,Cerknica,8,Cajnarje
10,Primorsko-notranjska,13,Cerknica,9,Cerknica
10,Primorsko-notranjska,13,Cerknica,10,Čohovo
10,Primorsko-notranjska,65,Loška dolina,6,Dane
10,Primorsko-notranjska,13,Cerknica,11,Dobec
10,Primorsko-notranjska,13,Cerknica,12,Dolenja vas
10,Primorsko-notranjska,13,Cerknica,13,Dolenje Jezero
10,Primorsko-notranjska,13,Cerknica,14,Dolenje Otave
10,Primorsko-notranjska,65,Loška dolina,7,Dolenje Poljane
10,Primorsko-notranjska,150,Bloke,4,Fara
10,Primorsko-notranjska,150,Bloke,5,Glina
10,Primorsko-notranjska,150,Bloke,6,Godičevo
10,Primorsko-notranjska,13,Cerknica,15,Gora
10,Primorsko-notranjska,13,Cerknica,16,Gorenje Jezero
10,Primorsko-notranjska,13,Cerknica,17,Gorenje Otave
10,Primorsko-notranjska,150,Bloke,7,Gradiško
10,Primorsko-notranjska,13,Cerknica,19,Grahovo
10,Primorsko-notranjska,150,Bloke,8,Hiteno
10,Primorsko-notranjska,150,Bloke,9,Hribarjevo
10,Primorsko-notranjska,13,Cerknica,20,Hribljane
10,Primorsko-notranjska,13,Cerknica,21,Hruškarje
10,Primorsko-notranjska,150,Bloke,10,Hudi Vrh
10,Primorsko-notranjska,65,Loška dolina,15,Iga vas
10,Primorsko-notranjska,13,Cerknica,22,Ivanje selo
10,Primorsko-notranjska,150,Bloke,11,Jeršanovo
10,Primorsko-notranjska,13,Cerknica,23,Jeršiče
10,Primorsko-notranjska,65,Loška dolina,18,Knežja Njiva
10,Primorsko-notranjska,13,Cerknica,24,Korošče
10,Primorsko-notranjska,13,Cerknica,25,Koščake
10,Primorsko-notranjska,65,Loška dolina,19,Kozarišče
10,Primorsko-notranjska,13,Cerknica,26,Kožljek
10,Primorsko-notranjska,150,Bloke,34,Sveti Duh
10,Primorsko-notranjska,150,Bloke,12,Kramplje
10,Primorsko-notranjska,13,Cerknica,27,Kranjče
10,Primorsko-notranjska,13,Cerknica,28,Kremenca
10,Primorsko-notranjska,13,Cerknica,29,Krušče
10,Primorsko-notranjska,13,Cerknica,30,Kržišče
10,Primorsko-notranjska,150,Bloke,13,Lahovo
10,Primorsko-notranjska,13,Cerknica,31,Laze pri Gorenjem Jezeru
10,Primorsko-notranjska,150,Bloke,14,Lepi Vrh
10,Primorsko-notranjska,13,Cerknica,32,Lešnjake
10,Primorsko-notranjska,13,Cerknica,33,Lipsenj
10,Primorsko-notranjska,150,Bloke,15,Lovranovo
10,Primorsko-notranjska,65,Loška dolina,24,Lož
10,Primorsko-notranjska,13,Cerknica,34,Mahneti
10,Primorsko-notranjska,150,Bloke,16,Malni
10,Primorsko-notranjska,65,Loška dolina,26,Markovec
10,Primorsko-notranjska,13,Cerknica,35,Martinjak
10,Primorsko-notranjska,150,Bloke,17,Metulje
10,Primorsko-notranjska,13,Cerknica,36,Milava
10,Primorsko-notranjska,150,Bloke,18,Mramorovo pri Lužarjih
10,Primorsko-notranjska,150,Bloke,19,Mramorovo pri Pajkovem
10,Primorsko-notranjska,65,Loška dolina,30,Nadlesk
10,Primorsko-notranjska,150,Bloke,20,Nemška vas na Blokah
10,Primorsko-notranjska,150,Bloke,21,Nova vas
10,Primorsko-notranjska,150,Bloke,22,Ograda
10,Primorsko-notranjska,13,Cerknica,37,Osredek
10,Primorsko-notranjska,13,Cerknica,38,Otok
10,Primorsko-notranjska,13,Cerknica,39,Otonica
10,Primorsko-notranjska,13,Cerknica,40,Pikovnik
10,Primorsko-notranjska,13,Cerknica,41,Pirmane
10,Primorsko-notranjska,65,Loška dolina,34,Podcerkev
10,Primorsko-notranjska,65,Loška dolina,35,Podgora pri Ložu
10,Primorsko-notranjska,65,Loška dolina,36,Podlož
10,Primorsko-notranjska,13,Cerknica,42,Podskrajnik
10,Primorsko-notranjska,13,Cerknica,43,Podslivnica
10,Primorsko-notranjska,150,Bloke,23,Polšeče
10,Primorsko-notranjska,13,Cerknica,44,Ponikve
10,Primorsko-notranjska,65,Loška dolina,38,Pudob
10,Primorsko-notranjska,150,Bloke,24,Radlek
10,Primorsko-notranjska,13,Cerknica,45,Rakek
10,Primorsko-notranjska,13,Cerknica,47,Ravne
10,Primorsko-notranjska,150,Bloke,25,Ravne na Blokah
10,Primorsko-notranjska,150,Bloke,26,Ravnik
10,Primorsko-notranjska,13,Cerknica,48,Reparje
10,Primorsko-notranjska,150,Bloke,27,Rožanče
10,Primorsko-notranjska,13,Cerknica,49,Rudolfovo
10,Primorsko-notranjska,150,Bloke,28,Runarsko
10,Primorsko-notranjska,13,Cerknica,50,Selšček
10,Primorsko-notranjska,150,Bloke,29,Sleme
10,Primorsko-notranjska,13,Cerknica,51,Slivice
10,Primorsko-notranjska,13,Cerknica,52,Slugovo
10,Primorsko-notranjska,65,Loška dolina,45,Stari trg pri Ložu
10,Primorsko-notranjska,13,Cerknica,53,Stražišče
10,Primorsko-notranjska,150,Bloke,30,Strmca
10,Primorsko-notranjska,150,Bloke,31,Studenec na Blokah
10,Primorsko-notranjska,150,Bloke,32,Studeno na Blokah
10,Primorsko-notranjska,13,Cerknica,55,Ščurkovo
10,Primorsko-notranjska,150,Bloke,33,Sveta Trojica
10,Primorsko-notranjska,150,Bloke,35,Škrabče
10,Primorsko-notranjska,150,Bloke,36,Škufče
10,Primorsko-notranjska,65,Loška dolina,53,Šmarata
10,Primorsko-notranjska,150,Bloke,37,Štorovo
10,Primorsko-notranjska,13,Cerknica,56,Štrukljeva vas
10,Primorsko-notranjska,13,Cerknica,57,Tavžlje
10,Primorsko-notranjska,150,Bloke,38,Topol
10,Primorsko-notranjska,13,Cerknica,58,Topol pri Begunjah
10,Primorsko-notranjska,150,Bloke,39,Ulaka
10,Primorsko-notranjska,13,Cerknica,59,Unec
10,Primorsko-notranjska,150,Bloke,40,Velike Bloke
10,Primorsko-notranjska,150,Bloke,41,Veliki Vrh
10,Primorsko-notranjska,65,Loška dolina,59,Viševek
10,Primorsko-notranjska,150,Bloke,42,Volčje
10,Primorsko-notranjska,65,Loška dolina,61,Vrh
10,Primorsko-notranjska,65,Loška dolina,62,Vrhnika pri Ložu
10,Primorsko-notranjska,13,Cerknica,60,Zahrib
10,Primorsko-notranjska,150,Bloke,43,Zakraj
10,Primorsko-notranjska,13,Cerknica,61,Zala
10,Primorsko-notranjska,150,Bloke,44,Zales
10,Primorsko-notranjska,150,Bloke,45,Zavrh
10,Primorsko-notranjska,13,Cerknica,62,Zelše
10,Primorsko-notranjska,13,Cerknica,64,Žerovnica
10,Primorsko-notranjska,13,Cerknica,63,Zibovnik
10,Primorsko-notranjska,13,Cerknica,54,Sveti Vid
10,Primorsko-notranjska,13,Cerknica,65,Župeno
10,Primorsko-notranjska,65,Loška dolina,17,Klance
10,Primorsko-notranjska,13,Cerknica,46,Rakov Škocjan
10,Primorsko-notranjska,13,Cerknica,18,Goričice
7,Jugovzhodna Slovenija,17,Črnomelj,1,Adlešiči
7,Jugovzhodna Slovenija,17,Črnomelj,2,Balkovci
7,Jugovzhodna Slovenija,17,Črnomelj,3,Bedenj
7,Jugovzhodna Slovenija,17,Črnomelj,4,Belčji Vrh
7,Jugovzhodna Slovenija,17,Črnomelj,5,Bistrica
7,Jugovzhodna Slovenija,109,Semič,1,Blatnik pri Črmošnjicah
7,Jugovzhodna Slovenija,17,Črnomelj,6,Blatnik pri Črnomlju
7,Jugovzhodna Slovenija,17,Črnomelj,7,Bojanci
7,Jugovzhodna Slovenija,17,Črnomelj,8,Brdarci
7,Jugovzhodna Slovenija,17,Črnomelj,9,Breg pri Sinjem Vrhu
7,Jugovzhodna Slovenija,109,Semič,2,Brezje pri Rožnem Dolu
7,Jugovzhodna Slovenija,109,Semič,3,Brezje pri Vinjem Vrhu
7,Jugovzhodna Slovenija,17,Črnomelj,10,Breznik
7,Jugovzhodna Slovenija,109,Semič,4,Brezova Reber
7,Jugovzhodna Slovenija,109,Semič,5,Brezovica pri Črmošnjicah
7,Jugovzhodna Slovenija,109,Semič,6,Brstovec
7,Jugovzhodna Slovenija,17,Črnomelj,11,Butoraj
7,Jugovzhodna Slovenija,17,Črnomelj,12,Cerkvišče
7,Jugovzhodna Slovenija,109,Semič,7,Cerovec pri Črešnjevcu
7,Jugovzhodna Slovenija,17,Črnomelj,13,Črešnjevec pri Dragatušu
7,Jugovzhodna Slovenija,109,Semič,9,Črešnjevec pri Semiču
7,Jugovzhodna Slovenija,109,Semič,10,Črmošnjice
7,Jugovzhodna Slovenija,17,Črnomelj,14,Črnomelj
7,Jugovzhodna Slovenija,17,Črnomelj,15,Čudno selo
7,Jugovzhodna Slovenija,17,Črnomelj,16,Dalnje Njive
7,Jugovzhodna Slovenija,17,Črnomelj,17,Damelj
7,Jugovzhodna Slovenija,17,Črnomelj,18,Dečina
7,Jugovzhodna Slovenija,17,Črnomelj,19,Desinec
7,Jugovzhodna Slovenija,17,Črnomelj,20,Deskova vas
7,Jugovzhodna Slovenija,17,Črnomelj,21,Dobliče
7,Jugovzhodna Slovenija,17,Črnomelj,22,Doblička Gora
7,Jugovzhodna Slovenija,17,Črnomelj,23,Dolenja Podgora
7,Jugovzhodna Slovenija,17,Črnomelj,24,Dolenja vas pri Črnomlju
7,Jugovzhodna Slovenija,17,Črnomelj,25,Dolenjci
7,Jugovzhodna Slovenija,17,Črnomelj,26,Dolenji Radenci
7,Jugovzhodna Slovenija,17,Črnomelj,27,Dolenji Suhor pri Vinici
7,Jugovzhodna Slovenija,17,Črnomelj,28,Dolnja Paka
7,Jugovzhodna Slovenija,17,Črnomelj,29,Draga pri Sinjem Vrhu
7,Jugovzhodna Slovenija,17,Črnomelj,30,Dragatuš
7,Jugovzhodna Slovenija,17,Črnomelj,31,Dragoši
7,Jugovzhodna Slovenija,17,Črnomelj,32,Dragovanja vas
7,Jugovzhodna Slovenija,17,Črnomelj,33,Drenovec
7,Jugovzhodna Slovenija,17,Črnomelj,34,Drežnik
7,Jugovzhodna Slovenija,17,Črnomelj,35,Fučkovci
7,Jugovzhodna Slovenija,109,Semič,11,Gaber pri Črmošnjicah
7,Jugovzhodna Slovenija,17,Črnomelj,36,Golek
7,Jugovzhodna Slovenija,17,Črnomelj,37,Golek pri Vinici
7,Jugovzhodna Slovenija,17,Črnomelj,38,Gorenja Podgora
7,Jugovzhodna Slovenija,17,Črnomelj,39,Gorenjci pri Adlešičih
7,Jugovzhodna Slovenija,17,Črnomelj,40,Gorenji Radenci
7,Jugovzhodna Slovenija,17,Črnomelj,41,Gorica
7,Jugovzhodna Slovenija,17,Črnomelj,42,Gornja Paka
7,Jugovzhodna Slovenija,109,Semič,13,Gornje Laze
7,Jugovzhodna Slovenija,17,Črnomelj,43,Gornji Suhor pri Vinici
7,Jugovzhodna Slovenija,109,Semič,14,Gradnik
7,Jugovzhodna Slovenija,17,Črnomelj,44,Griblje
7,Jugovzhodna Slovenija,17,Črnomelj,45,Grič pri Dobličah
7,Jugovzhodna Slovenija,17,Črnomelj,46,Hrast pri Vinici
7,Jugovzhodna Slovenija,109,Semič,15,Hrib pri Cerovcu
7,Jugovzhodna Slovenija,109,Semič,16,Hrib pri Rožnem Dolu
7,Jugovzhodna Slovenija,17,Črnomelj,47,Jankoviči
7,Jugovzhodna Slovenija,17,Črnomelj,48,Jelševnik
7,Jugovzhodna Slovenija,17,Črnomelj,49,Jerneja vas
7,Jugovzhodna Slovenija,109,Semič,17,Kal
7,Jugovzhodna Slovenija,17,Črnomelj,50,Kanižarica
7,Jugovzhodna Slovenija,17,Črnomelj,51,Knežina
7,Jugovzhodna Slovenija,109,Semič,19,Komarna vas
7,Jugovzhodna Slovenija,17,Črnomelj,53,Kot ob Kolpi
7,Jugovzhodna Slovenija,17,Črnomelj,54,Kovača vas
7,Jugovzhodna Slovenija,17,Črnomelj,55,Kovačji Grad
7,Jugovzhodna Slovenija,109,Semič,21,Krupa
7,Jugovzhodna Slovenija,109,Semič,22,Krvavčji Vrh
7,Jugovzhodna Slovenija,17,Črnomelj,56,Kvasica
7,Jugovzhodna Slovenija,109,Semič,23,Lipovec
7,Jugovzhodna Slovenija,17,Črnomelj,57,Lokve
7,Jugovzhodna Slovenija,17,Črnomelj,58,Mala Lahinja
7,Jugovzhodna Slovenija,17,Črnomelj,59,Mala sela
7,Jugovzhodna Slovenija,17,Črnomelj,60,Mali Nerajec
7,Jugovzhodna Slovenija,109,Semič,24,Maline pri Štrekljevcu
7,Jugovzhodna Slovenija,17,Črnomelj,61,Marindol
7,Jugovzhodna Slovenija,109,Semič,25,Mašelj
7,Jugovzhodna Slovenija,17,Črnomelj,62,Mavrlen
7,Jugovzhodna Slovenija,17,Črnomelj,63,Mihelja vas
7,Jugovzhodna Slovenija,17,Črnomelj,64,Miklarji
7,Jugovzhodna Slovenija,17,Črnomelj,65,Miliči
7,Jugovzhodna Slovenija,17,Črnomelj,66,Močile
7,Jugovzhodna Slovenija,109,Semič,27,Moverna vas
7,Jugovzhodna Slovenija,17,Črnomelj,67,Naklo
7,Jugovzhodna Slovenija,109,Semič,28,Nestoplja vas
